Property_Age,Location,Market_Trend,ROI
4,Touristic,Stable,95.72774867810996
19,Historic,Rising,100.47377642632212
7,Historic,Falling,80.55970041299824
42,Urban,Rising,97.14084929534478
75,Historic,Stable,65.59957643663277
0,Residential,Stable,96.94076548232088
56,Rural,Rising,77.83649450272766
63,Industrial,Rising,74.65001393152795
83,Urban,Falling,45.31375907017667
27,Urban,Falling,87.04019104741523
36,Residential,Stable,82.8604308112458
46,Mountainous,Falling,64.65285012481262
100,Mountainous,Falling,27.42297682534584
75,Historic,Stable,56.89425587431493
36,Industrial,Stable,84.19262887696426
48,Historic,Stable,68.17123168513265
43,Metropolitan,Stable,89.4212652595683
55,Metropolitan,Rising,87.77548246328426
27,Suburban,Stable,85.0625191975798
78,Metropolitan,Stable,63.93929293587608
5,Mountainous,Stable,92.92190440822833
60,Rural,Falling,57.18357624084439
19,Metropolitan,Stable,90.08383013052908
77,Historic,Rising,67.86956564489506
1,Touristic,Rising,101.05737350101569
72,Urban,Stable,65.99249106589113
36,Rural,Rising,89.7194150718189
19,Rural,Falling,81.10131460275281
25,Historic,Stable,84.86376070899614
28,Urban,Rising,94.04841613084515
0,Mountainous,Rising,110.1642906443279
34,Rural,Stable,72.30425134238632
69,Suburban,Rising,73.57099275712176
100,Historic,Stable,39.47083127703571
58,Rural,Rising,72.13396897818922
68,Industrial,Falling,46.21825432034759
32,Urban,Rising,99.6947929464086
50,Metropolitan,Rising,89.02232743187717
77,Rural,Stable,59.04454718815346
11,Historic,Rising,99.40682580663446
19,Metropolitan,Stable,87.91063273206481
52,Suburban,Falling,60.379062340489874
87,Metropolitan,Stable,52.68917174783565
42,Industrial,Stable,69.58073003475498
97,Mountainous,Rising,54.680433339604996
88,Rural,Falling,38.83398296405178
49,Coastal,Stable,62.26293669746987
28,Coastal,Rising,97.85579776769096
56,Metropolitan,Rising,95.2400139502835
38,Residential,Stable,87.25387552154474
94,Urban,Rising,73.73825708744829
55,Coastal,Stable,65.52276730604864
42,Residential,Stable,71.93660239525713
49,Coastal,Stable,68.16053081913387
22,Residential,Falling,83.92818843112889
43,Urban,Stable,82.9222926551742
37,Touristic,Rising,102.84616453460114
83,Coastal,Falling,49.457174888597194
22,Industrial,Rising,94.94773928040435
44,Rural,Falling,55.74179578135247
51,Residential,Falling,59.03040680674542
79,Rural,Falling,46.23483138106476
49,Historic,Falling,66.88960644951493
7,Historic,Rising,101.59728956050147
84,Urban,Stable,56.95697218187597
0,Residential,Rising,109.93954998865853
7,Suburban,Stable,90.36229338751257
28,Historic,Rising,78.27375225181731
95,Urban,Falling,49.12492287288373
4,Historic,Falling,85.50385647060105
85,Historic,Stable,48.28530903567106
46,Suburban,Stable,71.03977099688456
33,Coastal,Rising,91.78858512986974
64,Metropolitan,Stable,74.65892400601142
54,Touristic,Rising,80.186715249425
89,Historic,Stable,56.76775083248684
42,Historic,Stable,82.53165309769325
73,Industrial,Stable,55.94908056984079
29,Touristic,Falling,70.95064213538707
81,Suburban,Falling,48.355564034014755
16,Rural,Rising,93.63453780410953
25,Residential,Stable,85.17724397542625
7,Historic,Rising,112.51085233283519
46,Metropolitan,Stable,74.26846210405574
75,Residential,Falling,43.516895600938376
90,Touristic,Falling,49.027602032257754
71,Residential,Stable,65.95839180679471
88,Coastal,Stable,68.77808564776637
45,Historic,Falling,63.735425935498135
67,Residential,Falling,43.3388862963774
32,Rural,Rising,87.27239312874389
0,Rural,Falling,81.12568256881008
18,Historic,Stable,89.60792738842895
30,Mountainous,Rising,91.88442351649466
79,Rural,Stable,50.29093315997701
13,Residential,Rising,94.33257287876434
52,Urban,Stable,77.19971388712831
47,Rural,Falling,60.30320844968625
68,Touristic,Stable,70.7890554191521
89,Mountainous,Rising,60.74436607597208
61,Residential,Stable,70.6742526886727
91,Suburban,Rising,57.5189449398928
65,Industrial,Stable,59.78216579876708
63,Suburban,Falling,46.80612989555059
69,Coastal,Falling,49.380703836912375
62,Industrial,Stable,65.28098123096524
72,Coastal,Stable,50.379518192034105
32,Industrial,Stable,77.28785703302714
40,Industrial,Rising,90.80147064960022
88,Urban,Stable,64.24153021350605
47,Metropolitan,Stable,83.36716586380396
12,Touristic,Rising,112.10606149487252
72,Suburban,Falling,46.13147865055188
76,Rural,Stable,53.46540107047019
30,Residential,Stable,86.35954390369079
74,Mountainous,Falling,52.14319689712438
67,Touristic,Falling,57.76863489184448
97,Coastal,Rising,47.106380201610065
3,Urban,Stable,99.87242225759842
18,Coastal,Stable,88.71767113732956
69,Metropolitan,Rising,77.20869928638385
97,Mountainous,Falling,38.15033905400258
81,Urban,Rising,81.5988527694945
12,Coastal,Falling,78.53486461103462
22,Metropolitan,Rising,105.16980076492439
82,Residential,Falling,47.424519282497826
74,Residential,Rising,62.589578708362325
0,Coastal,Falling,81.13475387493975
87,Touristic,Falling,55.13080579951774
53,Mountainous,Falling,58.68483760274554
70,Historic,Falling,50.608793051547146
88,Touristic,Falling,51.16642913928675
84,Residential,Stable,57.89146984480979
14,Mountainous,Falling,80.17856320224837
64,Metropolitan,Stable,75.24410045535406
75,Urban,Falling,63.61099078777886
70,Industrial,Stable,68.03286929037344
14,Coastal,Stable,99.21795861884024
20,Suburban,Rising,92.10493152592363
18,Mountainous,Falling,88.34703707004311
59,Rural,Rising,70.01613528272408
92,Metropolitan,Rising,78.67623701521563
88,Historic,Falling,37.830200706543124
32,Industrial,Rising,88.65530101897623
48,Rural,Falling,61.09287972581487
95,Historic,Rising,53.165146250859905
34,Suburban,Falling,68.43359333377981
43,Residential,Falling,59.423309450811786
89,Touristic,Falling,44.3252828566465
10,Coastal,Stable,89.80638183486883
98,Urban,Rising,73.94938445121467
71,Historic,Stable,58.229901304915124
77,Industrial,Rising,71.20510457687108
73,Mountainous,Rising,64.2716685364209
65,Residential,Rising,66.08261964682734
45,Mountainous,Stable,74.7693007847768
8,Industrial,Rising,109.77806192550723
2,Mountainous,Stable,95.04477226066577
84,Historic,Falling,47.13323723268536
25,Metropolitan,Rising,109.97562205098238
71,Mountainous,Rising,69.31734825158928
47,Touristic,Falling,70.73968359169375
65,Suburban,Falling,54.86044175315316
69,Urban,Rising,83.75009553059084
27,Historic,Falling,64.50512455658395
92,Rural,Stable,50.47862813135375
25,Industrial,Stable,82.49659295278403
24,Residential,Rising,89.05240580444844
11,Historic,Stable,89.15094804911156
4,Metropolitan,Stable,97.17337584068638
97,Residential,Rising,48.94536135063158
47,Touristic,Falling,71.83424124820515
36,Industrial,Rising,91.51038511697789
78,Residential,Stable,54.263546309233206
43,Mountainous,Rising,78.69635368096162
99,Historic,Rising,51.473506072060005
14,Suburban,Stable,90.74472258883276
42,Industrial,Stable,82.33692608971299
47,Coastal,Rising,85.35228095713649
86,Touristic,Stable,68.50395949624279
69,Urban,Stable,65.26188151114916
45,Industrial,Stable,72.13035041632598
42,Metropolitan,Stable,89.09345425212204
20,Historic,Stable,78.00411209386384
22,Mountainous,Stable,80.70813393186793
79,Urban,Falling,60.21009578520766
46,Urban,Rising,93.29212885394175
14,Touristic,Stable,93.17444533858658
24,Residential,Rising,84.84589296396545
35,Metropolitan,Falling,84.18657590682503
74,Residential,Stable,47.73307808229539
50,Mountainous,Rising,83.16197589485152
14,Urban,Stable,95.33477782306652
67,Metropolitan,Stable,76.73534158181675
20,Metropolitan,Stable,89.78925850095548
12,Rural,Stable,102.07399467680885
85,Historic,Stable,54.51149427844191
18,Urban,Stable,98.83534609392795
33,Urban,Stable,84.63476406611579
77,Metropolitan,Falling,55.833098329005864
67,Residential,Falling,50.962754636219096
51,Urban,Stable,88.48034164625841
26,Metropolitan,Stable,94.00288385713893
28,Urban,Falling,83.71914853201619
27,Metropolitan,Falling,84.16324438240932
34,Rural,Falling,71.14305449542299
7,Historic,Stable,84.55273245128605
15,Metropolitan,Rising,117.74634054018357
35,Urban,Rising,93.1125571390252
29,Mountainous,Rising,90.30797832165456
17,Historic,Rising,104.15741448760814
1,Rural,Stable,104.1731264836868
48,Metropolitan,Rising,95.02977039865738
76,Mountainous,Falling,44.476526551272265
3,Metropolitan,Falling,94.1386727647215
89,Residential,Rising,61.33483639553927
88,Urban,Falling,52.01195228654567
93,Industrial,Stable,42.34973486293768
74,Touristic,Rising,84.30054766197743
6,Suburban,Rising,102.6729448796889
94,Residential,Stable,44.3889061552503
73,Mountainous,Falling,46.0080345612628
38,Residential,Stable,77.34925017754357
12,Coastal,Stable,81.98546675220797
30,Metropolitan,Falling,84.39217538082978
70,Metropolitan,Stable,71.1736515120487
62,Suburban,Falling,61.82844808513046
55,Suburban,Falling,57.88791860567285
41,Coastal,Stable,69.07366030107225
60,Urban,Falling,59.010984050613324
41,Touristic,Stable,82.54647193043786
55,Industrial,Falling,56.075476166892344
35,Industrial,Rising,84.66369142671209
83,Rural,Falling,44.142402664592176
67,Rural,Falling,48.536781530571616
6,Urban,Stable,103.2710294721212
53,Rural,Falling,55.896757921658654
0,Rural,Rising,108.15851853867285
43,Coastal,Rising,81.94950603311588
44,Coastal,Falling,69.23103336133715
46,Rural,Falling,65.26147349894826
12,Residential,Rising,99.96792669905852
21,Historic,Stable,83.46161366680046
20,Historic,Rising,87.40495137335688
85,Urban,Rising,79.5677470233696
91,Industrial,Falling,36.096114607913506
8,Suburban,Falling,81.4536606720111
25,Urban,Rising,104.21902161767942
8,Rural,Stable,90.0824422021097
14,Coastal,Rising,104.77300527179014
9,Metropolitan,Rising,104.39314541295627
87,Residential,Stable,60.16967403493669
41,Mountainous,Rising,87.85778778754158
71,Coastal,Rising,68.26789706582765
23,Historic,Falling,72.32385003034356
79,Coastal,Stable,44.41589248048079
48,Residential,Falling,56.75883614915949
25,Suburban,Falling,70.73048122493478
90,Rural,Stable,50.88052488015454
36,Metropolitan,Stable,93.29790622226113
67,Historic,Rising,81.68772812414475
49,Historic,Falling,61.86133549401286
23,Touristic,Stable,94.52804656071483
18,Industrial,Falling,73.54824116244066
99,Suburban,Falling,26.92449928338565
59,Historic,Stable,62.47106736897392
38,Industrial,Rising,84.97249460126989
73,Historic,Falling,53.37697210332581
88,Rural,Stable,53.59757265790974
17,Industrial,Rising,97.6077261195053
18,Residential,Falling,73.09599953255373
35,Touristic,Stable,77.58941625477935
73,Rural,Falling,38.89121975633673
96,Residential,Stable,38.68131766528994
54,Metropolitan,Stable,76.53996661897641
68,Suburban,Falling,55.97022218858995
46,Suburban,Falling,66.83532784980441
48,Mountainous,Stable,74.96857881038719
98,Mountainous,Rising,53.4245225824098
97,Industrial,Falling,42.22131583058555
32,Suburban,Stable,74.34464711855078
20,Industrial,Stable,89.26696719429438
80,Mountainous,Rising,56.627118401059725
21,Metropolitan,Rising,98.61443878056392
47,Historic,Rising,89.76307530485282
36,Residential,Falling,65.98082693085398
14,Coastal,Stable,84.59515070291775
34,Industrial,Stable,83.51379354332826
91,Metropolitan,Stable,65.58685811778636
70,Residential,Rising,67.83359595950388
31,Suburban,Stable,80.89231726471068
10,Historic,Falling,80.68453712703571
9,Residential,Rising,86.36449279634999
72,Touristic,Rising,72.02069960618137
77,Mountainous,Rising,71.21127207091038
76,Residential,Rising,62.83697875478625
56,Coastal,Falling,59.64918948032532
24,Metropolitan,Stable,94.31520225672767
1,Historic,Falling,90.57716385063941
63,Rural,Stable,56.681042557960716
34,Residential,Falling,69.97102920480626
6,Urban,Rising,111.67292770932278
84,Coastal,Rising,59.051128296625265
17,Coastal,Falling,72.5160179486038
66,Urban,Falling,63.13740440412832
41,Touristic,Stable,87.64835085525895
38,Rural,Falling,66.31798141272148
40,Mountainous,Falling,65.47357125928639
74,Metropolitan,Stable,65.50752797981988
23,Historic,Stable,81.33907091475137
59,Metropolitan,Stable,71.53764820821051
45,Rural,Falling,59.90699174152486
18,Metropolitan,Stable,98.97337795917498
67,Urban,Rising,85.03202812216924
89,Coastal,Rising,54.12062192096931
41,Metropolitan,Rising,90.01781662359201
31,Industrial,Falling,65.94800988165404
38,Residential,Rising,85.67981569116792
35,Rural,Falling,59.08423596981798
100,Touristic,Falling,40.6054647613083
96,Industrial,Rising,50.07209243488963
35,Urban,Stable,89.50241067105058
2,Suburban,Falling,83.85162528833868
72,Urban,Rising,76.68726237278815
7,Touristic,Falling,86.18361359615989
96,Touristic,Stable,54.76451774355402
69,Industrial,Stable,57.67653942121039
40,Residential,Rising,93.17333276259936
67,Rural,Falling,56.48509855790885
12,Mountainous,Falling,75.5464603703554
48,Coastal,Falling,61.82597670476228
59,Industrial,Falling,60.22104323292998
1,Touristic,Rising,111.04492906351857
59,Suburban,Stable,58.41444629513365
4,Historic,Rising,94.01570739533688
43,Touristic,Falling,79.86133459957304
26,Residential,Falling,71.04468809265042
31,Residential,Stable,80.95662616437349
20,Touristic,Falling,82.1288131234047
7,Residential,Rising,95.16050540755158
71,Industrial,Rising,64.0934958758045
49,Touristic,Stable,73.79482603853695
66,Touristic,Rising,86.24997207234438
43,Rural,Rising,90.96280579166026
57,Coastal,Rising,76.68621981237511
2,Suburban,Rising,96.41100453399801
85,Residential,Falling,44.98292095417804
69,Rural,Rising,76.82492332496271
1,Mountainous,Stable,99.35833383741696
86,Mountainous,Stable,51.85434475757503
43,Metropolitan,Rising,92.32758881686559
1,Industrial,Stable,94.31416839395135
80,Industrial,Rising,71.12624502488357
34,Urban,Stable,91.8018271391069
97,Suburban,Stable,44.57121500188349
86,Touristic,Rising,69.94542362104802
29,Residential,Rising,88.09152475629658
7,Suburban,Falling,76.1768368322385
21,Metropolitan,Rising,111.25919117872692
43,Urban,Rising,89.56088126126781
57,Rural,Falling,58.95138032833377
35,Suburban,Rising,84.19286180841084
68,Rural,Rising,68.61388058983319
76,Mountainous,Falling,46.43059616638514
92,Residential,Rising,61.72621212417104
30,Metropolitan,Rising,98.7038805910726
46,Touristic,Falling,66.30397414191334
54,Residential,Falling,58.0954066553955
79,Coastal,Stable,51.66664100404185
61,Industrial,Rising,82.21919153457266
29,Metropolitan,Stable,89.20027748763705
54,Suburban,Stable,64.66015330964431
15,Residential,Falling,87.37400399826672
11,Historic,Rising,103.19444851221236
16,Industrial,Rising,92.51612943097892
15,Industrial,Falling,73.54542970001698
11,Historic,Stable,91.8709149054534
7,Urban,Falling,91.71738150517449
83,Urban,Rising,77.95087771360237
2,Historic,Falling,80.68661849504208
15,Coastal,Rising,101.00554562399239
29,Mountainous,Stable,69.30855829445979
22,Historic,Rising,93.22779065370614
91,Mountainous,Stable,46.41410426994634
4,Residential,Stable,90.7247668966629
83,Coastal,Rising,62.98562676936961
64,Metropolitan,Rising,88.69251819796848
29,Mountainous,Stable,74.72980060339476
20,Industrial,Falling,64.05978497795
83,Residential,Rising,58.30973214444193
69,Industrial,Stable,65.6121796596408
21,Coastal,Stable,76.27504332254213
81,Mountainous,Falling,41.64026179707562
71,Rural,Rising,73.69788687405915
31,Coastal,Stable,79.20785728372823
32,Coastal,Falling,74.6435336042516
15,Rural,Stable,77.32552258275248
75,Residential,Rising,65.89195456234492
37,Mountainous,Falling,73.185885831775
97,Mountainous,Stable,40.865591769339176
13,Industrial,Falling,83.67404921694043
35,Coastal,Rising,86.32154808469919
96,Coastal,Falling,39.170647125279615
22,Touristic,Rising,110.3232845351127
65,Metropolitan,Stable,74.64918075524044
84,Coastal,Rising,60.04375220315317
1,Suburban,Stable,97.31031376062614
90,Metropolitan,Stable,56.69100077359497
72,Suburban,Rising,70.36683426392695
64,Mountainous,Stable,56.74078520287614
74,Metropolitan,Falling,58.14547336706148
66,Coastal,Stable,67.94646539144382
51,Rural,Rising,78.00615138717471
61,Industrial,Falling,59.96845219424656
22,Suburban,Falling,89.46714765335453
25,Metropolitan,Stable,92.35526342594393
67,Coastal,Stable,64.57096078120992
81,Metropolitan,Rising,76.88431292441028
54,Coastal,Falling,59.12551829587039
5,Coastal,Rising,106.43948012079449
34,Coastal,Stable,76.75952484063669
21,Touristic,Falling,81.18727949862729
42,Industrial,Rising,76.36838614284746
14,Rural,Rising,96.28620753456586
85,Rural,Rising,67.00717082567684
59,Metropolitan,Rising,80.80101444403434
100,Metropolitan,Rising,66.23338948266378
11,Coastal,Falling,78.88445068234535
48,Touristic,Rising,87.896409384787
41,Coastal,Falling,55.234798351233664
37,Touristic,Rising,103.31427349560393
81,Coastal,Stable,57.08595265191689
44,Suburban,Stable,86.3264391385463
34,Suburban,Rising,93.39706506978771
29,Mountainous,Stable,87.20271989324274
87,Coastal,Falling,32.753231344883005
29,Industrial,Rising,81.66582317719221
77,Mountainous,Falling,46.711560305262935
5,Metropolitan,Rising,106.75942288259344
66,Residential,Stable,58.59356576577987
79,Coastal,Falling,58.13132090062484
6,Suburban,Stable,97.94938085840931
51,Residential,Stable,64.82172228834102
13,Touristic,Rising,96.66939743215062
72,Residential,Falling,43.90031330947975
14,Industrial,Stable,85.21402778530638
20,Coastal,Rising,93.39368165369962
34,Rural,Rising,81.60476874461689
65,Residential,Rising,78.14925296165397
90,Rural,Stable,46.44269603070873
1,Touristic,Rising,117.74288836301355
34,Mountainous,Falling,68.26943710945511
81,Rural,Falling,49.19238527543021
77,Mountainous,Stable,55.31039835778477
19,Suburban,Falling,70.87506780671015
81,Coastal,Rising,61.50706397949017
9,Residential,Stable,87.57757442821098
24,Suburban,Rising,103.32275275788118
65,Suburban,Stable,62.88252635919644
24,Historic,Stable,83.02316407351938
53,Urban,Rising,92.91013270354274
32,Industrial,Falling,68.99965072622935
35,Mountainous,Falling,73.10838159657185
94,Historic,Stable,46.13961119649443
13,Urban,Rising,106.13180124793655
64,Industrial,Rising,68.09863251992586
79,Mountainous,Stable,64.75023665025351
53,Coastal,Falling,58.15087588117198
51,Industrial,Rising,73.62978770189252
2,Residential,Falling,84.98413610989608
98,Suburban,Falling,32.7497306146828
40,Urban,Stable,83.05199384273034
5,Urban,Stable,104.05376715863859
24,Urban,Falling,90.6049262012705
12,Mountainous,Rising,99.5079267908652
97,Residential,Rising,52.94481614772425
7,Industrial,Stable,88.97542578852887
20,Suburban,Falling,78.28223593455235
97,Residential,Rising,46.708295421065294
67,Historic,Rising,66.28658861851954
24,Coastal,Stable,84.0632303809867
78,Rural,Falling,37.46665211312626
67,Residential,Rising,69.93741060432568
44,Historic,Stable,70.60867482171241
59,Suburban,Rising,79.88724261037834
11,Rural,Rising,98.248588334404
31,Rural,Rising,95.43345691301523
95,Residential,Stable,47.89436511619031
91,Urban,Falling,58.38225565404633
12,Metropolitan,Stable,92.06255517804114
30,Suburban,Falling,78.08563420633989
77,Urban,Rising,74.44436421885305
19,Suburban,Falling,82.86974850613204
17,Metropolitan,Rising,112.42617349942581
92,Coastal,Rising,44.74046079608662
59,Metropolitan,Stable,77.89584105159919
62,Touristic,Rising,88.98809881403949
5,Residential,Stable,99.14296368335559
31,Residential,Falling,63.61681407110289
92,Historic,Falling,41.95171448507115
42,Urban,Rising,94.97536839332864
1,Historic,Stable,96.65704483483162
59,Touristic,Rising,90.49468243296509
22,Metropolitan,Stable,99.78354926363217
82,Residential,Stable,50.72128522617764
30,Mountainous,Stable,81.32709665923328
4,Metropolitan,Falling,93.20567658606063
82,Metropolitan,Stable,62.803236888651725
33,Touristic,Falling,77.7811239441548
9,Coastal,Stable,91.47993621028319
88,Suburban,Falling,37.99009198766367
1,Touristic,Falling,98.9151838926544
10,Suburban,Falling,86.34654144145925
49,Residential,Rising,76.39711722207052
30,Touristic,Stable,96.59164943969562
55,Suburban,Rising,73.4065328788693
78,Historic,Stable,60.488934558448925
72,Touristic,Stable,75.58239405295284
86,Residential,Rising,61.5274465196008
82,Touristic,Falling,49.94751129008111
8,Residential,Stable,88.05658501144185
98,Touristic,Falling,47.80928432824428
20,Suburban,Rising,104.82327206204982
72,Coastal,Falling,40.53633579481645
27,Industrial,Stable,82.00120982405988
61,Suburban,Stable,64.05963925451493
6,Urban,Stable,99.71739119115945
79,Rural,Rising,65.09609029135693
15,Coastal,Stable,84.78901589075461
96,Historic,Rising,63.21577705931204
3,Metropolitan,Falling,100.21246903333363
3,Suburban,Stable,93.9406763557351
39,Touristic,Stable,84.79427493256854
16,Suburban,Stable,84.53481663686468
100,Mountainous,Falling,35.451406688763385
51,Coastal,Stable,78.73915514433813
92,Industrial,Rising,58.481328818993205
51,Historic,Falling,55.3028380098687
35,Mountainous,Falling,65.51119054326574
37,Residential,Falling,70.2673498088444
49,Mountainous,Falling,56.91131647976197
62,Suburban,Falling,53.83146952668738
100,Historic,Rising,57.364415675813696
62,Suburban,Falling,50.79068571973487
61,Residential,Stable,55.67797139617474
98,Metropolitan,Falling,40.64307268073449
6,Historic,Falling,77.70616745563512
26,Metropolitan,Falling,80.8558634707168
91,Coastal,Falling,39.721498306976386
85,Coastal,Falling,46.61850648688556
13,Metropolitan,Rising,102.36371995667646
70,Coastal,Rising,73.39143435353587
100,Historic,Falling,33.14538244425099
85,Touristic,Rising,63.57226350559076
4,Urban,Stable,103.06786829692102
54,Coastal,Falling,64.58133775749984
1,Coastal,Stable,98.91557275829241
61,Suburban,Stable,64.11864794488966
90,Metropolitan,Falling,55.62885308064375
20,Rural,Stable,85.96111340273653
78,Industrial,Stable,60.905944139112194
20,Mountainous,Stable,76.69198832515599
9,Coastal,Falling,74.25163592369867
86,Mountainous,Falling,45.645179927863595
57,Historic,Stable,74.19641247172412
38,Rural,Falling,68.08647865456253
4,Industrial,Falling,80.51331563312098
64,Metropolitan,Stable,68.74742070713356
12,Urban,Falling,87.42342418202595
84,Industrial,Rising,69.06818495858383
89,Industrial,Falling,38.78736480856303
84,Urban,Rising,78.2388062069371
52,Touristic,Stable,82.26286562727273
81,Metropolitan,Falling,63.06962900213497
100,Suburban,Stable,46.00130935768254
44,Mountainous,Stable,72.7520181940898
31,Coastal,Stable,84.98836052840134
35,Industrial,Stable,72.82368602350991
80,Historic,Stable,52.779915114445316
98,Urban,Falling,37.59997627235076
59,Mountainous,Rising,69.22837720476002
10,Rural,Falling,89.61685939864905
62,Urban,Falling,67.4615728682035
20,Rural,Falling,68.14649208513532
51,Metropolitan,Falling,75.47414497313528
54,Industrial,Rising,74.48151226902328
25,Historic,Falling,75.70475304166699
67,Coastal,Stable,64.63006802197836
33,Rural,Falling,76.8249535004135
51,Mountainous,Falling,56.811351247497726
81,Touristic,Rising,70.79885306409983
98,Metropolitan,Rising,52.55478742620771
92,Touristic,Stable,58.39113436653414
51,Metropolitan,Falling,73.12664915992116
28,Suburban,Falling,75.30986917634736
37,Mountainous,Falling,72.76199689814379
41,Touristic,Stable,85.94902870999196
20,Historic,Rising,97.52390559119583
41,Industrial,Stable,74.84060220356807
12,Urban,Falling,92.5372741777645
63,Coastal,Rising,68.82878821450005
16,Industrial,Rising,89.95767584542374
8,Industrial,Stable,86.85630995279358
40,Metropolitan,Rising,96.06811858793328
0,Historic,Rising,98.49787667097377
1,Metropolitan,Falling,91.33377920197906
59,Residential,Falling,52.49352858482417
47,Rural,Rising,85.40910605482728
28,Coastal,Rising,94.3004773026519
96,Rural,Stable,47.35243046129459
9,Urban,Stable,102.75532440818779
57,Residential,Rising,78.85395221983485
59,Mountainous,Falling,53.68190221433514
20,Urban,Rising,102.28750346806136
27,Urban,Rising,109.18343207811185
74,Suburban,Falling,35.55436097598838
33,Coastal,Falling,64.79348315531374
7,Metropolitan,Stable,100.48108739295047
58,Historic,Stable,68.79975713659674
85,Rural,Stable,58.177532630515955
71,Urban,Stable,78.78365802094073
48,Rural,Falling,60.541446585649346
78,Rural,Rising,65.87632187655083
16,Mountainous,Stable,88.8130503030759
59,Coastal,Stable,62.84439530835539
86,Coastal,Falling,36.07881363972062
87,Touristic,Falling,51.01874766867991
44,Industrial,Rising,86.72686146000899
82,Coastal,Rising,62.7853827691176
68,Rural,Falling,53.06717694359047
31,Metropolitan,Stable,80.15591343564232
43,Rural,Stable,73.5920231170973
64,Metropolitan,Stable,70.98276704642838
86,Touristic,Rising,65.62438122254407
100,Metropolitan,Stable,58.286062517924236
7,Coastal,Stable,100.72822784637158
76,Mountainous,Falling,51.949794628404426
71,Metropolitan,Stable,74.7687450273922
86,Rural,Falling,45.562385173084024
42,Historic,Stable,77.2322572482311
0,Coastal,Rising,96.00284032212242
50,Historic,Stable,69.36024524964006
23,Residential,Stable,86.04334883322933
98,Residential,Falling,38.65702390600433
23,Rural,Falling,79.85853094634852
16,Residential,Falling,71.8380117518341
4,Industrial,Stable,96.0363580770385
19,Touristic,Stable,90.17479498003694
20,Coastal,Rising,93.9415020508047
57,Historic,Stable,66.19018496382363
30,Rural,Rising,94.31285457024475
99,Industrial,Falling,39.22476694200172
10,Rural,Falling,80.60165293855819
51,Industrial,Falling,48.73981239389646
14,Residential,Rising,100.22416866496027
82,Residential,Stable,52.66161761480606
6,Metropolitan,Falling,98.9590294580955
27,Suburban,Stable,87.26746772170185
50,Rural,Stable,65.30988546547171
57,Metropolitan,Falling,69.41087119495293
4,Coastal,Rising,106.00955303080202
4,Metropolitan,Stable,105.64591789808463
93,Urban,Falling,50.497905373727995
95,Residential,Stable,50.65077293234125
7,Urban,Stable,109.00742907786999
63,Rural,Stable,60.743098333867316
9,Historic,Stable,85.9709518837144
37,Historic,Stable,80.41357567752752
95,Coastal,Rising,48.08318952684421
91,Metropolitan,Rising,72.77011930281435
80,Historic,Falling,47.38469484271023
94,Industrial,Rising,46.27248738193888
7,Industrial,Rising,98.31831670194818
24,Coastal,Rising,100.87987262803992
72,Touristic,Stable,61.7141173464203
65,Residential,Stable,63.562958074747144
78,Metropolitan,Falling,50.97547350003108
49,Rural,Falling,56.95526847969117
66,Mountainous,Falling,61.58159410213669
48,Mountainous,Stable,71.6172217289307
35,Mountainous,Rising,90.08475344281462
67,Historic,Rising,70.93767711786742
77,Touristic,Stable,58.92433342951188
40,Touristic,Falling,69.07538396551169
88,Metropolitan,Falling,56.89215162821116
61,Metropolitan,Falling,65.26446074172867
9,Touristic,Stable,96.64855822021758
20,Coastal,Falling,74.8897409937157
35,Metropolitan,Falling,80.80798981641975
11,Coastal,Stable,91.77244423791656
90,Urban,Rising,66.15105399892077
1,Industrial,Stable,86.62348360531423
12,Residential,Stable,86.96476728389227
52,Metropolitan,Stable,84.54524317968354
31,Touristic,Stable,93.77188482553605
94,Industrial,Rising,60.05201632462581
15,Industrial,Falling,76.64559794266944
31,Suburban,Stable,76.91626618969691
31,Touristic,Rising,98.7383579777282
97,Residential,Falling,40.40885832151061
10,Touristic,Falling,95.0509530611788
9,Metropolitan,Falling,89.19106617538866
14,Rural,Stable,100.68115654763797
16,Urban,Stable,97.46201887888527
39,Coastal,Falling,63.76522275032549
17,Rural,Falling,83.87834719304776
54,Urban,Falling,57.80851735118863
72,Rural,Falling,51.40016847282678
24,Coastal,Falling,72.63600803683352
58,Historic,Falling,63.240921599356795
77,Touristic,Rising,79.52461679325096
88,Rural,Falling,41.69551084920829
21,Metropolitan,Stable,97.81316898773274
29,Residential,Stable,75.22208843939625
83,Mountainous,Stable,58.334099172394296
84,Metropolitan,Falling,46.27707121493265
43,Coastal,Stable,75.29248690407182
31,Residential,Rising,89.67807170543013
50,Metropolitan,Falling,61.184727118142874
45,Industrial,Stable,72.84471029048025
20,Touristic,Rising,106.4099337585315
98,Residential,Rising,52.72562013021105
31,Industrial,Stable,74.43789000578695
93,Metropolitan,Rising,70.96088701714199
38,Urban,Stable,87.81157500580404
11,Suburban,Rising,100.63409544627022
46,Urban,Falling,72.04420886177442
17,Touristic,Falling,83.66718491512202
20,Residential,Falling,86.36090726332384
12,Residential,Falling,77.50834579875956
20,Touristic,Falling,80.67443318265609
7,Industrial,Stable,91.77213637605067
45,Suburban,Falling,61.59529476844441
6,Metropolitan,Falling,90.39243595791754
22,Coastal,Falling,83.37138045302993
95,Urban,Falling,41.851260909976965
74,Urban,Rising,78.18718534396852
85,Mountainous,Falling,37.18663487535744
21,Suburban,Falling,71.79487614301986
